OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,ATTRIBUTES,MATH FIDELITY,CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],INPUT_0_W,INPUT_0_Z,INPUT_0_Y,INPUT_0_X,INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W,INPUT_1_Z,INPUT_1_Y,INPUT_1_X,INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W,INPUT_2_Z,INPUT_2_Y,INPUT_2_X,INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,OUTPUT_0_W,OUTPUT_0_Z,OUTPUT_0_Y,OUTPUT_0_X,OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,CompileProgram_TT_HOST_FUNC [ns],HWCommandQueue_write_buffer_TT_HOST_FUNC [ns]
MoveDeviceOperation,tt_dnn_device,527,0,{'move_op_parallelization_strategy': 'MoveOpParallelizationStrategy::MULTI_CORE_SHARDED'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={520; 128};orientation=ShardOrientation::ROW_MAJOR;halo=1))'},,64,,34382425920,34383668222,1242302,11634599446415,11634599453049,2179239,6634,5656,,5656,,,,,0,0,1,1,33280,128,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,1,1,33280,128,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,1,1,33280,128,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,[],[],['ttnn/cpp/ttnn/operations/data_movement/move/device/kernels/dataflow/reader_unary_local_l1_copy_backwards.cpp'],['reader_unary_local_l1_copy_backwards/2879884424502892051/'],1,1,1,[8519680.0; 8519680.0],[8519680.0],647032,7407
OptimizedConvNew,tt_dnn_device,528,0,{'block_config': 'OptimizedConvBlockConfig(act_block_h_ntiles=8;act_block_w_ntiles=12;out_subblock_h_ntiles=2;out_subblock_w_ntiles=4)'; 'dtype': 'DataType::BFLOAT8_B'; 'enable_act_double_buffer': 'true'; 'enable_split_reader': 'false'; 'enable_subblock_padding': 'false'; 'extra_padding_for_32B_alignment': '0'; 'fuse_relu': 'false'; 'has_bias': 'true'; 'input_tensor_shape': '{1; 128; 128; 128}'; 'math_fidelity': 'LoFi'; 'output_channels': '128'; 'parallelization_config': 'OptimizedConvParallelizationConfig(grid_size=(x=8;y=8);num_cores_nhw=64;num_cores_c=1;per_core_out_matrix_height_ntiles=8;per_core_out_matrix_width_ntiles=4)'; 'sliding_window_config': 'SlidingWindowConfig(batch_size=1; input_hw=(128;128); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=64; core_range_set_={[(x=0;y=0) - (x=7;y=7)]})'; 'untilize_out': 'false'; 'use_shallow_conv_variant': 'false'},LoFi,64,,34384196988,35051961742,667764754,11635257647259,11635257712534,658194210,65275,64812,63955,25436,63893,64218,64064,,0,0,1,1,33280,128,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,1,1,1152,128,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,32,128,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,16384,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/conv_bmm_tilize_col_major_out_blocks.cpp'],['conv_bmm_tilize_col_major_out_blocks/3592335566503385562/'],['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_conv_activations_padded_with_halo_3x3_weights_v2.cpp'],['writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks/6998427483693372260/'; 'writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks/15090838109456943245/'; 'reader_conv_activations_padded_with_halo_3x3_weights_v2/3425924808294162613/'],18432,18432,1064,[462.22222900390625; 16.0],[113.77777862548828],662082329,119329
ShardedToInterleavedDeviceOperation,tt_dnn_device,529,0,{'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},,64,,35335311971,35336278663,966692,11635538316404,11635538333312,280603870,16908,16126,16126,243,,,,,0,0,1,1,16384,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,1,16384,128,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,[],[],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15283779269407892238/'; 'writer_unary_sharded_blocks_interleaved_start_id/16514885294805668245/'],1,1,1,[2097152.0],[2097152.0],415418,10068
UnaryDeviceOperation,tt_dnn_device,530,0,{'fp32_dest_acc_en': 'false'; 'op_chain': '{UnaryWithParam(op_type=UnaryOpType::GELU;param={0})}'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'preserve_fp32_precision': 'false'},HiFi4,64,,35429740632,35989596878,559856246,11636181845180,11636181906816,643511868,61636,61151,60545,54789,55311,60742,58523,,0,0,1,1,16384,128,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,16384,128,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,['tt_metal/kernels/compute/eltwise_sfpu.cpp'],['eltwise_sfpu/15923115981520054670/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_unary_interleaved_start_id/425475830304663557/'; 'writer_unary_interleaved_start_id/18321638565366388832/'],1,1,1,[],[],558812805,16036
InterleavedToShardedDeviceOperation,tt_dnn_device,531,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=3;y=7)]};shape={512; 128};orientation=ShardOrientation::ROW_MAJOR;halo=0))'},,32,,36154408547,36540948233,386539686,11636725297606,11636725318919,543390790,21313,20479,20479,20343,,,,,0,0,1,1,16384,128,TILE,BFLOAT8_B,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,16384,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_sharded_blocks_interleaved_start_id/15420971628846117546/'; 'writer_unary_sharded/7413604359764350502/'],1,1,1,[2097152.0],[2097152.0],385852659,16092
Matmul,tt_dnn_device,532,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'std::nullopt'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': '(x=4;y=8)'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,32,,36637224757,37217201310,579976553,11637391682253,11637391689709,666363334,7456,7004,6174,3391,6136,6524,6290,,0,0,1,1,16384,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,128,32,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,32,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/12655439225830268729/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_padding/11828925082203918158/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/3930513072498623303/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/11665407369283729024/'],512,512,14,[4096.0; 8.0],[1024.0],579070759,16124
ShardedToInterleavedDeviceOperation,tt_dnn_device,533,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,32,,37293243525,37294392877,1149352,11637468084724,11637468097075,76395015,12351,11886,11244,245,1783,2125,1934,,0,0,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/9099337820075121584/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15101280019659548953/'; 'writer_unary_sharded_blocks_interleaved_start_id/15530288891831265861/'],1,1,1,[524288.0],[1048576.0],741628,10463
BinaryDeviceOperation,tt_dnn_device,534,0,{'activations': 'std::nullopt'; 'binary_op_type': 'BinaryOpType::ADD'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT16'; 'input_tensor_a_activation': 'std::nullopt'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,37358759848,37359637046,877198,11637532425575,11637532438497,64328500,12922,12459,11826,11022,11599,10729,11117,,0,0,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/compute/eltwise_binary_kernel.cpp'],['eltwise_binary_kernel/8723904342856240078/'],['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/dataflow/reader_binary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_binary_interleaved_start_id/18057431820578390685/'; 'writer_unary_interleaved_start_id/14880723090052350912/'],242,242,1,[4332.95849609375; 4332.95849609375],[4332.95849609375],487384,5402
LayerNorm,tt_dnn_device,535,0,{'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'distributed_norm_stage': 'DistributedLayerNormStage::NOT_DISTRIBUTED'; 'eps': '1e-12'; 'norm_type': 'LayerNormType::LAYERNORM'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'program_config': 'LayerNormDefaultProgramConfig()'},LoFi,64,,37469857076,37471084617,1227541,11637642254147,11637642290321,109815650,36174,35708,34727,29170,34622,35046,34571,,0,0,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,1,1,32,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,32,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/compute/layernorm.cpp'],['layernorm/2301825418527686110/'],['ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/reader_unary_interleaved_ln.cpp'; 'ttnn/cpp/ttnn/operations/normalization/layernorm/device/kernels/dataflow/writer_unary_interleaved_start_id_blocked.cpp'],['reader_unary_interleaved_ln/8558639076400257920/'; 'writer_unary_interleaved_start_id_blocked/8373741100055074674/'],1,1,1,[1048576.0],[1048576.0],724596,6829
InterleavedToShardedDeviceOperation,tt_dnn_device,536,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=7)]};shape={256; 32};orientation=ShardOrientation::ROW_MAJOR;halo=0))'},HiFi4,64,,37548882629,37549682586,799957,11637719645049,11637719651608,77354728,6559,6098,5453,4647,5591,5875,5650,,0,0,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels//compute/eltwise_copy.cpp'],['eltwise_copy/1396072540151930932/'],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_sharded_blocks_interleaved_start_id/3639093321589147819/'; 'writer_unary_sharded/3952681489621149136/'],1,1,1,[1048576.0],[524288.0],362569,4533
Matmul,tt_dnn_device,537,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=0)'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'output_tile': 'std::nullopt'; 'program_config': 'std::nullopt'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': '(x=8;y=8)'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,64,,37597292181,37598685674,1393493,11637767897829,11637767902402,48246221,4573,4144,3284,275,3263,3644,3420,,0,0,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,32,32,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,32,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/3855130269245517665/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_padding/3008369979488086855/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/3672778815040733396/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/5464694015921976047/'],128,128,3,[4096.0; 8.0],[4096.0],787186,4571
ShardedToInterleavedDeviceOperation,tt_dnn_device,538,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,37642748998,37643762867,1013869,11637812442373,11637812452232,44539971,9859,9396,8761,272,1241,1517,1322,,0,0,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/17447285903433503908/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15101280019659548953/'; 'writer_unary_sharded_blocks_interleaved_start_id/15530288891831265861/'],1,1,1,[524288.0],[1048576.0],700376,5162
ShardedToInterleavedDeviceOperation,tt_dnn_device,539,0,{'output_dtype': 'DataType::BFLOAT16'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'},HiFi4,64,,37701775272,37702565104,789832,11637870389892,11637870400453,57937660,10561,10094,9462,252,1216,1491,1306,,0,0,1,1,16384,32,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/deprecated/tt_dnn/kernels/compute/eltwise_copy.cpp'],['eltwise_copy/17447285903433503908/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_sharded.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded_blocks_interleaved_start_id.cpp'],['reader_unary_sharded/15101280019659548953/'; 'writer_unary_sharded_blocks_interleaved_start_id/15530288891831265861/'],1,1,1,[524288.0],[1048576.0],483512,4620
Untilize,tt_dnn_device,540,0,{'fp32_dest_acc_en': 'false'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED;buffer_type=BufferType::L1;shard_spec=std::nullopt)'; 'use_multicore': 'true'; 'use_pack_untilize': 'true'},HiFi4,64,,37760608635,37762537697,1929062,11637929223286,11637929243083,58822833,19797,19340,18710,6753,7269,7185,14991,,0,0,1,1,16384,32,TILE,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,16384,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_INTERLEAVED,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/pack_untilize.cpp'],['pack_untilize/13607832617528096497/'],['ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/dataflow/writer_unary_stick_layout_split_rows_interleaved.cpp'],['reader_unary_interleaved_start_id/4661491229005780515/'; 'writer_unary_stick_layout_split_rows_interleaved/13522554330119262171/'],1,1,1,[1048576.0],[1048576.0],804329,8308
InterleavedToShardedDeviceOperation,tt_dnn_device,541,0,{'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=0)]};shape={2048; 32};orientation=ShardOrientation::ROW_MAJOR;halo=0))'},,8,,38220576634,38221128440,551806,11638381426956,11638381522559,452183873,95603,94756,94756,94626,,,,,0,0,1,1,16384,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_INTERLEAVED,,,,,,,,,,,,,,,1,1,16384,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,[],[],['ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/reader_unary_stick_layout_sharded_blocks_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/sharded/device/kernels/dataflow/writer_unary_sharded.cpp'],['reader_unary_stick_layout_sharded_blocks_interleaved_start_id/14184616741642993380/'; 'writer_unary_sharded/1940611696153341954/'],1,1,1,[1048576.0],[1048576.0],346557,21807
HaloDeviceOperation,tt_dnn_device,542,0,{'config_': 'SlidingWindowConfig(batch_size=1; input_hw=(128;128); window_hw=(8;8); stride_hw=(8;8); pad_hw=(0;0); dilation_hw=(1;1); num_cores_nhw=8; core_range_set_={[(x=0;y=0) - (x=7;y=0)]})'; 'is_out_tiled_': 'true'; 'max_out_nsticks_per_core_': '2048'; 'output_memory_config_': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=0)]};shape={2048; 32};orientation=ShardOrientation::ROW_MAJOR;halo=0))'; 'pad_val_': '0'; 'parallel_config_': 'ParallelConfig(grid={[(x=0;y=0) - (x=7;y=0)]}; shard_scheme=HEIGHT_SHARDED; shard_orientation=ROW_MAJOR)'; 'remote_read_': 'false'; 'reshard_num_cores_nhw_': '0'; 'transpose_mcast_': 'false'},,8,,38225299506,38226596718,1297212,11638386816330,11638386822388,5293771,6058,4975,4975,532,,,,,0,0,1,1,16384,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,1,16384,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,[],[],['ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'],['halo_gather/7718624851184456095/'; 'halo_gather/4498495641105684526/'],1,1,1,[1048576.0],[1048576.0],349560,36826
MoveDeviceOperation,tt_dnn_device,543,0,{'move_op_parallelization_strategy': 'MoveOpParallelizationStrategy::MULTI_CORE_SHARDED'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=0)]};shape={2048; 32};orientation=ShardOrientation::ROW_MAJOR;halo=1))'},,8,,38226906472,38227327313,420841,11638387552339,11638387558665,729951,6326,5357,,5357,,,,,0,0,1,1,16384,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,1,1,16384,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,1,1,16384,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,[],[],['ttnn/cpp/ttnn/operations/data_movement/move/device/kernels/dataflow/reader_unary_local_l1_copy_backwards.cpp'],['reader_unary_local_l1_copy_backwards/2879884424502892051/'],1,1,1,[1048576.0; 1048576.0],[1048576.0],316927,4073
OptimizedConvNew,tt_dnn_device,544,0,{'block_config': 'OptimizedConvBlockConfig(act_block_h_ntiles=1;act_block_w_ntiles=8;out_subblock_h_ntiles=1;out_subblock_w_ntiles=1)'; 'dtype': 'DataType::BFLOAT16'; 'enable_act_double_buffer': 'true'; 'enable_split_reader': 'false'; 'enable_subblock_padding': 'false'; 'extra_padding_for_32B_alignment': '0'; 'fuse_relu': 'false'; 'has_bias': 'true'; 'input_tensor_shape': '{1; 128; 128; 32}'; 'math_fidelity': 'LoFi'; 'output_channels': '32'; 'parallelization_config': 'OptimizedConvParallelizationConfig(grid_size=(x=8;y=1);num_cores_nhw=8;num_cores_c=1;per_core_out_matrix_height_ntiles=1;per_core_out_matrix_width_ntiles=1)'; 'sliding_window_config': 'SlidingWindowConfig(batch_size=1; input_hw=(128;128); window_hw=(8;8); stride_hw=(8;8); pad_hw=(0;0); dilation_hw=(1;1); num_cores_nhw=8; core_range_set_={[(x=0;y=0) - (x=7;y=0)]})'; 'untilize_out': 'false'; 'use_shallow_conv_variant': 'false'},LoFi,8,,38227664442,38667708806,440044364,11638821479782,11638821496024,433921117,16242,15776,14926,11183,15063,15416,14879,,0,0,1,1,16384,32,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,1,1,2048,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,32,32,TILE,BFLOAT16,DEV_0_DRAM_INTERLEAVED,1,1,256,32,TILE,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/conv_bmm_tilize_col_major_out_blocks.cpp'],['conv_bmm_tilize_col_major_out_blocks/1207099614989671567/'],['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_conv_activations_padded_with_halo_3x3_weights_v2.cpp'],['writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks/11564950856594572092/'; 'writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks/11809960547624898684/'; 'reader_conv_activations_padded_with_halo_3x3_weights_v2/13323210287618044087/'],128,473,473,[2216.862548828125; 277.1078186035156],[34.63847732543945],439582524,27718
